Mock_1,Mock_2,Mock_3,dCC_MeCP2_1,dCC_MeCP2_2,dCC_MeCP2_3,dCC_scramble_1,dCC_scramble_2,dCC_scramble_3
30.86991054,46.46124724,49.48418557,37.58577834,38.25799737,52.42381269,52.38928156,23.83646507,23.73809604
533.6084536,550.1989805,502.0834438,556.4783293,465.8473798,569.553626,500.0795058,622.3019988,671.8913269
0,0,0,0,0,2.665617594,0,0,0
42.99737539,67.24654206,54.31191099,52.20246992,55.51160403,60.42066547,78.10765614,77.46851148,80.50310829
1.102496805,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
45.202369,25.67595242,39.82873472,29.23338315,51.01066317,44.4269599,77.15512375,54.48334874,68.11801471
0,0,0,0,0,0,0,0,0
1943.701867,2170.229312,2054.197167,2195.635885,1779.371956,2072.961949,2231.783394,1902.660694,2084.824087
4416.6022,5015.369373,4954.453214,5286.022104,4101.857444,4656.833937,4199.715316,4480.404131,5012.866628
0,0,0,2.088098797,1.500313623,8.885391981,2.857597176,0,0
0,0,0,0,0,0,0,0,0
9.922471244,11.00397961,0,2.088098797,0.750156811,8.885391981,2.857597176,7.661720916,11.35300245
149.9395655,108.8171317,146.038694,154.519311,189.0395164,150.1631245,212.4147234,177.0708834,197.1294062
0,0,0,0,0,0,0,0,0
1545.70052,1777.754039,1701.773211,1539.972863,1428.298569,1586.931008,1500.238517,1402.94623,1588.388252
0,6.113322005,0,0,0,1.777078396,3.810129568,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
13.22996166,12.22664401,6.034656776,13.57264218,7.501568113,12.43954877,15.24051827,17.8773488,11.35300245
0,0,1.206931355,0,0,0,0.952532392,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
67.2523051,53.79723365,85.69212623,84.56800127,114.7739921,85.29976302,65.72473504,39.1599069,72.24637924
0,0,14.48317626,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
120.1721517,107.5944673,132.7624491,134.6823724,96.77022865,159.0485165,167.645701,141.3161858,136.2360294
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1654.847704,1945.259062,1949.194139,1996.22245,1506.314877,1879.260404,1624.067728,1774.114043,1977.486609
0,1.222664401,2.413862711,1.044049398,0.750156811,0,9.525323919,0.851302324,2.064182264
0,0,0,0,0,0,0,2.553906972,0
3.307490415,3.667993203,1.206931355,6.26429639,0,3.554156792,1.905064784,1.702604648,2.064182264
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
546.8384152,588.1015769,512.945826,580.4914655,392.3320123,438.9383639,489.6016495,488.647534,515.0134749
0,0,0,0,2.250470434,0.888539198,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
157.6570431,195.6263042,171.3842525,199.4134351,177.0370075,226.5774955,207.6520614,249.4315809,235.3167781
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,2.088098797,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.952532392,0,0
0,0,0,0,0,1.777078396,0,0,0
0,0,0,0,0,0,0,0,0
8.819974439,3.667993203,19.31090168,5.220246992,17.25360666,12.43954877,12.3829211,6.810418592,9.288820188
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
853.332527,1005.030138,1008.994613,863.4288524,880.6840964,1024.485695,924.9089526,973.0385563,939.2029301
0,0,0,0,0,0,0,0,0
1.102496805,0,0,0,0,0,0,0,0
0,1.222664401,2.413862711,0,0,0,0,6.810418592,0
0,0,0,0,0,0,0,0,1.032091132
0,1.222664401,0,5.220246992,0,0,0,2.553906972,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.851302324,3.096273396
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1.206931355,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.102496805,0,0,4.176197593,2.250470434,0,0.952532392,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1151.006664,1298.469594,1322.796765,1438.700071,1116.233335,1117.782311,1280.203535,1341.652463,1369.584932
0,0,2.413862711,1.044049398,6.00125449,1.777078396,0,4.25651162,5.16045566
0,0,1.206931355,0,0,0,1.905064784,0,0
4.40998722,1.222664401,0,5.220246992,0,5.331235188,3.810129568,4.25651162,1.032091132
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3.307490415,3.667993203,4.827725421,8.352395187,0,3.554156792,1.905064784,0.851302324,8.256729056
0,1.222664401,3.620794066,3.132148195,2.250470434,3.554156792,6.667726743,0,3.096273396
4508.109435,5169.425088,4627.374816,5389.382994,4558.702942,5006.918381,4662.646058,4421.664271,5215.15649
1139.981696,1178.648483,1202.10363,1315.502242,967.7022865,1201.304996,1160.184453,1008.793254,1178.648073
5332.777045,5944.594318,5778.787329,6012.680485,4991.543422,5465.404607,5227.497767,4984.375107,5349.328337
1127.854231,1437.853336,1325.210628,1634.981358,1123.734903,1409.223168,1343.070673,1321.221207,1353.071474
6.61498083,0,10.8623822,9.396444585,4.500940868,5.331235188,0,5.107813944,0
0,0,2.413862711,0,0,3.554156792,0,3.405209296,0
0,0,0,0,0,0,0,0,1.032091132
703.3929615,701.8093662,657.7775886,743.3631716,544.613845,685.0637217,737.2600714,759.361673,725.5600658
0,0,0,0,0.750156811,0,0.952532392,0.851302324,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1.206931355,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1872.039575,2378.08226,2264.203223,2331.362307,1876.892342,2036.531842,2094.61873,2106.12195,2200.418293
4.40998722,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.032091132
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,2.445328802,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.702604648,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,2.088098797,2.250470434,0,0,0,3.096273396
0,0,0,0,0,0,0,0,0
4306.35252,4561.76088,4665.99662,4712.838984,4047.095997,4457.801157,4450.231335,4418.259062,4394.64404
0,4.890657604,0,0,3.750784056,0.888539198,0,5.959116268,0
1549.008011,1577.237077,1279.347237,1923.138992,1543.822718,1347.913963,1295.444053,1147.555533,1551.232971
198.4494249,185.844989,177.4189092,224.4706206,168.0351257,205.2525548,219.0824501,218.7846973,212.6107732
9.922471244,4.890657604,7.241588132,2.088098797,14.25297941,2.665617594,13.33545349,5.959116268,7.224637924
6.61498083,12.22664401,14.48317626,20.88098797,11.25235217,31.98741113,25.71837458,23.83646507,22.7060049
835.6925781,825.2984707,852.0935368,955.3051995,866.431117,836.1153854,790.6018853,916.0013006,876.245371
17.63994888,28.12128122,21.7247644,9.396444585,12.00250898,15.10516637,20.00318023,22.98516275,4.128364528
2.20499361,0,0,0,0.750156811,0,0,4.25651162,1.032091132
0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.665617594,0,0,0
0,12.22664401,1.206931355,3.132148195,3.750784056,7.108313585,0.952532392,1.702604648,2.064182264
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4828.936006,5102.178546,5275.496954,5718.258555,4725.987911,4988.259058,5116.051477,4608.09948,4786.83867
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.128364528
0,0,0,0,0,0,0,0,0
6.61498083,15.89463721,4.827725421,24.01313616,7.501568113,7.108313585,7.620259135,24.6877674,6.192546792
1066.11441,978.1315208,972.7866724,997.0671754,989.456834,887.6506589,977.2982341,919.4065099,1129.107698
1915.03695,2237.475854,2213.512106,2291.688429,1987.91555,2192.914741,2078.425679,1934.15888,2210.739205
5207.09241,5971.492935,5577.229793,5633.690553,4879.0199,5231.718798,5542.785989,5411.728874,5410.221714
1.102496805,7.335986406,2.413862711,11.48454338,6.00125449,7.996852783,0,5.107813944,1.032091132
4.40998722,0,6.034656776,8.352395187,3.750784056,3.554156792,6.667726743,0,6.192546792
1.102496805,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2005.441688,1886.571171,2083.163519,1858.407929,1764.36882,2054.302626,1730.751356,2018.43781,1869.11704
0,0,0,0,0,0,0,0,0
4.40998722,2.445328802,7.241588132,9.396444585,3.000627245,0,8.572791527,19.57995345,11.35300245
74.96978273,90.47716568,71.20894996,115.8894832,84.76771967,112.8444782,88.58551245,124.2901393,170.2950368
9.922471244,26.89861682,28.96635253,6.26429639,17.25360666,17.77078396,20.00318023,17.8773488,15.48136698
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.857597176,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
78.27727315,75.80519286,63.96736183,72.03940849,65.26364258,67.52897905,67.62979983,57.88855803,88.75983735
2641.582345,2530.91531,2808.529264,2645.621175,2471.766693,2750.917357,2627.084337,2563.271298,2310.852044
1027.527022,1025.815432,971.579741,1034.652954,963.2013457,1074.24389,902.0481752,1047.101859,958.8126616
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1.222664401,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
6687.745619,7876.404071,7668.841832,7550.565249,6835.428864,7222.046602,7286.872798,7143.277801,7473.371887
4.40998722,13.44930841,4.827725421,3.132148195,9.752038546,7.996852783,19.05064784,11.91823254,2.064182264
280.0341884,366.7993203,295.698182,321.5672147,270.8066089,272.7815338,328.6236752,333.710511,468.5693739
0,0,0,0,0,0,0,0,0
2558.895084,2958.847851,2858.013449,3208.363801,2518.276415,2639.849957,2619.464078,2631.375484,2977.582916
0,1.222664401,0,2.088098797,0.750156811,2.665617594,2.857597176,0,1.032091132
0,0,0,3.132148195,0,0,0,0,0
0,0,0,0,0,0,0,0,7.224637924
448.7161996,452.3858284,444.1507387,456.2495871,506.3558476,496.6934117,465.7883397,441.8259062,444.8312779
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2.20499361,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,2.088098797,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.851302324,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
100.3272092,69.69187086,77.24360674,66.81916149,87.01819011,79.96852783,95.25323919,55.33465106,72.24637924
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
8.819974439,13.44930841,14.48317626,12.52859278,7.501568113,26.65617594,8.572791527,7.661720916,12.38509358
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.857597176,0,0
0,0,0,0,0.750156811,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
9.922471244,6.113322005,1.206931355,13.57264218,14.25297941,10.66247038,3.810129568,17.8773488,9.288820188
0,0,0,0,0,0,0,0,0
3.307490415,6.113322005,4.827725421,5.220246992,8.251724924,0,2.857597176,6.810418592,3.096273396
0,0,0,0,0,0,0,0,0
3.307490415,0,1.206931355,0,0,0,0,0,0
0,1.222664401,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
23.1524329,24.45328802,8.448519487,19.83693857,26.25548839,23.10201915,20.95571262,28.09297669,38.18737188
1.102496805,1.222664401,3.620794066,2.088098797,0,1.777078396,0.952532392,3.405209296,0
1.102496805,1.222664401,4.827725421,0,0,0,0,0,1.032091132
1923.856925,1770.418053,1951.608002,1573.382443,1810.128386,1908.582197,2056.517434,1844.772136,1799.966934
0,2.445328802,0,0,0,0,0,0,0
0,1.222664401,1.206931355,0,0,0,0,0,3.096273396
0,0,0,1.044049398,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1.044049398,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.888539198,0,1.702604648,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
990.0421308,1269.125648,1019.856995,1150.542437,1068.223299,1062.692881,1214.4788,1139.893812,1137.364427
106.9421901,107.5944673,71.20894996,150.3431134,109.5228944,84.41122382,77.15512375,71.50939522,118.6904802
0,0,0,0,0,0,0,0,0
0,0,0,1.044049398,0,0.888539198,0,0,0
0,0,0,0,1.500313623,3.554156792,0,0,2.064182264
0,0,4.827725421,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,4.890657604,1.206931355,1.044049398,1.500313623,0,0,0,0
0,0,0,0,0,0,0,0,0
1035.2445,1172.535161,1098.307533,1267.47597,930.9446028,1044.033558,1023.972321,1035.183626,1124.979334
0,1.222664401,0,0,0,0,0,0,0
0,0,0,0,0.750156811,5.331235188,0,0,3.096273396
4.40998722,0,0,1.044049398,3.750784056,3.554156792,0,0,0
0,0,0,0,0,0,0,3.405209296,0
1.102496805,0,2.413862711,6.26429639,0,2.665617594,0,0,0
11.02496805,19.56263042,25.34555846,25.05718556,15.75329304,11.55100958,32.38610133,28.09297669,23.73809604
0,0,0,0,0,0,0,0,0
1055.089442,1096.729968,1033.13324,1092.075671,960.9508752,1164.874889,998.2539467,1024.116696,1040.347861
2637.172357,3180.150107,3055.950192,3385.852199,2490.520613,2898.414864,2912.844055,2970.193808,3017.83447
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.905064784,0,7.224637924
0,1.222664401,0,0,0,0,0,5.107813944,0
169.784508,138.1610773,173.7981152,162.8717061,147.7808918,155.4943597,220.0349825,220.4873019,184.7443126
291.0591565,264.0955106,276.3872804,275.6290412,261.0545703,290.5523178,401.9686694,277.5245576,263.1832387
0,0,1.206931355,1.044049398,0.750156811,0,0,2.553906972,1.032091132
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.064182264
0,1.222664401,1.206931355,2.088098797,5.251097679,0,0,6.810418592,1.032091132
991.1446276,1184.761805,1167.102621,1132.793597,944.4474254,998.7180586,942.0545356,1079.451347,1102.273329
0,0,0,0,0,0,0,0,0
0,0,6.034656776,0,0,7.996852783,5.715194352,0,2.064182264
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
8.819974439,13.44930841,15.69010762,6.26429639,15.00313623,11.55100958,13.33545349,16.17474416,22.7060049
0,1.222664401,0,0,0,0,0,0,0
3080.376073,3240.060663,3383.028589,3422.393928,2903.10686,3156.979771,3215.749355,3012.758925,2978.615007
117.9671581,149.1650569,144.8317626,135.7264218,111.7733649,121.7298701,120.0190814,131.1005579,114.5621156
1240.308906,1384.056102,1280.554168,1407.378589,1035.966556,1109.785458,1205.906008,1235.239672,1480.018683
0,2.445328802,0,2.088098797,3.000627245,0,1.905064784,0,0
0,0,0,0,0,0,0,0.851302324,0
0,3.667993203,2.413862711,0,4.500940868,0.888539198,0.952532392,2.553906972,0
0,0,0,0,4.500940868,0,0,0,2.064182264
1166.44162,1309.473574,1363.832431,1372.924959,1113.982865,1275.942288,1127.798352,1170.540696,1386.09839
0,0,12.06931355,0,5.251097679,0.888539198,0,3.405209296,0
132.2996166,89.25450128,92.93371436,97.09659405,108.0225808,95.07369419,126.6868081,118.331023,130.0434826
0,0,0,0,0.750156811,0,0,0,2.064182264
0,2.445328802,0,0,0.750156811,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
12.12746485,30.56661003,10.8623822,16.70479037,21.00439072,27.54471514,24.76584219,11.91823254,15.48136698
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
653.7806053,836.3024503,756.7459598,768.4203572,504.1053772,678.8439473,711.5416968,682.7444639,839.0900903
6.61498083,6.113322005,6.034656776,7.308345788,3.000627245,2.665617594,0,1.702604648,7.224637924
1932.676899,2242.366512,2151.958606,2373.124282,1886.64438,1923.687364,1966.026857,1769.006229,2081.727813
0,0,1.206931355,0,1.500313623,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.810129568,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
14429.47818,15993.67303,15664.76206,16557.57941,11441.39169,14057.57865,13619.30814,14123.95686,14049.85658
1.102496805,2.445328802,0,0,1.500313623,0,0,0,0
2015.364159,2200.795922,2172.47644,2211.296626,1789.874152,2072.07341,2058.422499,1924.794555,1874.277496
0,1.222664401,3.620794066,10.44049398,2.250470434,0,1.905064784,0,3.096273396
0,1.222664401,0,0,2.250470434,0,0,2.553906972,0
0,4.890657604,0,0,0,0,0,0,0
5.512484025,1.222664401,0,0,2.250470434,0,1.905064784,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.750156811,1.777078396,0,0,0
2149.86877,2230.139867,2300.411163,2191.459687,2015.671352,2108.503517,1957.454065,2344.4866,1927.946235
0,0,0,0,1.500313623,0,4.76266196,1.702604648,0
8.819974439,4.890657604,1.206931355,7.308345788,9.001881735,6.219774387,0.952532392,8.51302324,6.192546792
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
16.53745207,28.12128122,37.41487201,21.92503737,12.75266579,31.98741113,21.90824501,33.20079064,14.44927585
833.4875845,923.1116228,948.6480453,929.2039645,729.1524205,882.3194237,835.3709077,785.7520451,859.7319129
0,0,0,0,0,2.665617594,0,0,4.128364528
0,0,0,0,0,0,0,0,3.096273396
0,0,0,0,1.500313623,0,0,0,0
13.22996166,6.113322005,8.448519487,6.26429639,17.25360666,23.10201915,17.14558305,17.02604648,9.288820188
0,0,0,0,0,0,0,0,0
1.102496805,12.22664401,3.620794066,11.48454338,8.251724924,6.219774387,6.667726743,2.553906972,0
80.48226676,108.8171317,79.65746945,91.87634705,65.26364258,63.08628306,60.00954069,77.46851148,95.98447527
1439.860827,1375.497451,1451.93842,1325.942736,1324.026772,1374.570139,1213.526267,1385.068881,1328.301287
0,0,0,0,3.750784056,0,2.857597176,0,0
0,3.667993203,1.206931355,0,0,0.888539198,0,0,1.032091132
3.307490415,6.113322005,8.448519487,7.308345788,5.251097679,1.777078396,11.4303887,16.17474416,5.16045566
2.20499361,2.445328802,2.413862711,0,0,0.888539198,8.572791527,0,3.096273396
4.40998722,6.113322005,0,0,0.750156811,5.331235188,6.667726743,0,1.032091132
7.717477634,4.890657604,2.413862711,0,16.50344985,7.996852783,8.572791527,8.51302324,6.192546792
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
69.45729871,62.35588445,66.38122454,53.24651932,39.00815419,61.30920467,60.00954069,68.95548824,46.44410094
3155.345856,3390.448384,3392.68404,3529.931016,2824.340394,3097.447645,2999.524502,3246.015761,3478.147115
0,2.445328802,4.827725421,6.26429639,3.750784056,0,0,3.405209296,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
291.0591565,270.2088326,253.4555846,251.615905,277.5580202,240.7941227,260.9938754,271.5654414,241.5093249
0,0,0,0,2.250470434,0,0,0,0
0,2.445328802,0,0,0.750156811,10.66247038,0,0,0
0,3.667993203,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.702604648,0
1074.934385,952.4555684,1120.032298,1022.124361,985.70605,1187.976908,903.0007075,892.1648356,931.9782922
2340.600717,1906.133801,2256.961634,2034.852277,2081.685151,2192.914741,2004.128153,1824.34088,1817.512483
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,7.335986406,2.413862711,1.044049398,0.750156811,0,0,5.107813944,5.16045566
595.3482747,646.7894681,656.5706573,586.7557619,588.12294,683.2866433,567.7093056,550.7926036,557.3292113
0,7.335986406,1.206931355,9.396444585,6.00125449,2.665617594,3.810129568,3.405209296,8.256729056
0,0,0,0,0,0,0,0,7.224637924
5.512484025,8.558650807,10.8623822,6.26429639,3.000627245,7.108313585,15.24051827,7.661720916,2.064182264
122.3771453,83.14117927,77.24360674,145.1228664,94.51975822,138.6121149,131.4494701,151.5318137,127.9793004
4.40998722,9.781315208,2.413862711,12.52859278,4.500940868,0,8.572791527,4.25651162,5.16045566
1.102496805,3.667993203,8.448519487,5.220246992,2.250470434,2.665617594,0.952532392,4.25651162,4.128364528
1005.477086,972.0181988,966.7520156,947.9968537,924.1931915,996.9409802,1017.304595,918.5552076,848.3789105
35.27989776,25.67595242,25.34555846,35.49767954,22.50470434,24.87909755,18.09811545,28.94427902,16.51345811
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
6.61498083,15.89463721,0,2.088098797,2.250470434,5.331235188,12.3829211,8.51302324,4.128364528
0,0,3.620794066,0,0,0,0,5.959116268,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3.307490415,0,3.620794066,4.176197593,1.500313623,0,2.857597176,0,1.032091132
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1445.373311,1604.135694,1599.184046,1642.289704,1327.777556,1488.303157,1332.592816,1333.990742,1650.31372
5.512484025,4.890657604,2.413862711,8.352395187,4.500940868,10.66247038,1.905064784,0,9.288820188
0,0,1.206931355,0,0,2.665617594,0,3.405209296,0
0,0,0,0,0,0,0,0,0
3.307490415,0,1.206931355,1.044049398,1.500313623,5.331235188,8.572791527,0,3.096273396
2.20499361,0,4.827725421,1.044049398,0,0,0,1.702604648,0
309.8016022,281.2128122,257.0763787,333.0517581,319.5668016,279.8898474,319.0983513,322.6435808,328.20498
470.7661357,473.1711232,445.3576701,435.3685991,444.0928323,465.5945398,419.1142524,430.7589759,490.2432877
793.7976995,822.8531419,788.126175,860.2967042,831.9239037,805.9050527,845.848764,815.5476264,802.9669007
0,0,0,0,1.500313623,0,0,0,0
22.0499361,20.78529482,13.27624491,6.26429639,15.75329304,21.32494075,39.05382807,23.83646507,38.18737188
230.4218322,206.6302838,264.3179668,204.6336821,247.5517477,249.6795147,260.041343,245.1750693,256.9906919
0,3.667993203,2.413862711,3.132148195,2.250470434,4.44269599,1.905064784,2.553906972,0
0,0,1.206931355,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
868.7674823,727.4853186,811.0578708,818.5347283,744.9057136,813.0133662,849.6588936,838.5327891,780.2608958
4082.545669,3691.223827,4132.532961,3884.907811,3925.570593,3940.671343,3973.965139,3487.785621,3590.645048
0,6.113322005,2.413862711,9.396444585,4.500940868,0.888539198,5.715194352,0,11.35300245
0,0,4.827725421,4.176197593,2.250470434,1.777078396,0,0,0
0,0,1.206931355,0,3.750784056,0.888539198,0,3.405209296,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1.044049398,0,0,0,0,2.064182264
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
